t,visible_targets,track_count,master_track_id,truth_az,truth_el,gimbal_ui_az,gimbal_el,err_az,err_el,err_total
9.55,1,1,1,359.3425,29.0775,359.4,29.1,0.05750000000000455,0.022500000000000853,0.06174544517614689
9.600000000000001,1,1,1,359.36,29.080000000000002,359.4,29.1,0.03999999999996362,0.019999999999999574,0.04472135954996306
9.65,1,1,1,359.3775,29.082500000000003,359.4,29.1,0.022499999999979536,0.017499999999998295,0.02850438562746125
9.700000000000001,1,1,1,359.395,29.085,359.4,29.1,0.0049999999999954525,0.015000000000000568,0.015811388300840997
9.75,1,1,1,359.4125,29.087500000000002,359.4,29.1,0.012500000000045475,0.01249999999999929,0.017677669529695343
9.8,1,1,1,359.43,29.09,359.4,29.1,0.03000000000002956,0.010000000000001563,0.03162277660171233
9.850000000000001,1,1,1,359.4475,29.0925,359.4,29.1,0.04750000000001364,0.007500000000000284,0.04808846015419188
9.9,1,1,1,359.465,29.095000000000002,359.4,29.1,0.06499999999999773,0.004999999999999005,0.06519202405202415
9.950000000000001,1,1,1,359.4825,29.0975,359.4,29.1,0.08250000000003865,0.002500000000001279,0.08253787009613456
10.0,1,1,1,359.5,29.1,359.4,29.1,0.10000000000002274,0.0,0.10000000000002274
10.05,0,0,1,359.5175,29.102500000000003,359.4,29.1,0.11750000000000682,0.002500000000001279,0.11752659273543843
10.100000000000001,1,1,1,359.535,29.105,359.4,29.1,0.13500000000004775,0.004999999999999005,0.13509256086111063
10.15,1,1,1,359.5525,29.1075,359.6,29.1,0.04750000000001364,0.007500000000000284,0.04808846015419188
10.200000000000001,1,1,1,359.57,29.110000000000003,359.6,29.1,0.03000000000002956,0.010000000000001563,0.03162277660171233
10.25,1,1,1,359.5875,29.1125,359.6,29.1,0.012500000000045475,0.01249999999999929,0.017677669529695343
10.3,1,1,1,359.605,29.115000000000002,359.6,29.1,0.0049999999999954525,0.015000000000000568,0.015811388300840997
10.350000000000001,1,1,1,359.6225,29.1175,359.6,29.1,0.022499999999979536,0.017499999999998295,0.02850438562746125
10.4,1,1,1,359.64,29.12,359.6,29.1,0.03999999999996362,0.019999999999999574,0.04472135954996306
10.450000000000001,1,1,1,359.6575,29.122500000000002,359.6,29.1,0.05750000000000455,0.022500000000000853,0.06174544517614689
10.5,1,1,1,359.675,29.125,359.6,29.1,0.07499999999998863,0.02499999999999858,0.07905694150419824
10.55,1,1,1,359.6925,29.1275,359.6,29.1,0.09249999999997272,0.027499999999999858,0.09650129532806771
10.600000000000001,1,1,1,359.71,29.130000000000003,359.6,29.1,0.1099999999999568,0.030000000000001137,0.11401754250987241
10.65,1,1,1,359.7275,29.1325,359.6,29.1,0.12749999999999773,0.03249999999999886,0.13157697366940518
10.700000000000001,1,1,1,359.745,29.135,359.6,29.1,0.1449999999999818,0.03500000000000014,0.14916433890174532
10.75,1,1,1,359.7625,29.137500000000003,359.8,29.1,0.03750000000002274,0.03750000000000142,0.05303300858900815
10.8,1,1,1,359.78,29.14,359.8,29.1,0.020000000000038654,0.03999999999999915,0.044721359550012316
10.850000000000001,1,1,1,359.7975,29.142500000000002,359.8,29.1,0.0024999999999977263,0.042500000000000426,0.0425734659148163
10.9,1,1,1,359.815,29.145000000000003,359.8,29.1,0.014999999999986358,0.045000000000001705,0.04743416490252299
10.950000000000001,1,1,1,359.8325,29.1475,359.8,29.1,0.03249999999997044,0.04749999999999943,0.05755432216608953
11.0,1,1,1,359.85,29.150000000000002,359.8,29.1,0.05000000000001137,0.05000000000000071,0.0707106781186633
11.05,1,1,1,359.8675,29.1525,359.8,29.1,0.06749999999999545,0.05249999999999844,0.0855131568824308
11.100000000000001,1,1,1,359.885,29.155,359.8,29.1,0.08499999999997954,0.054999999999999716,0.10124228365656561
11.15,1,1,1,359.9025,29.157500000000002,359.8,29.1,0.10249999999996362,0.057500000000000995,0.11752659273540035
